date,title,url,publication
11/3/13,NSA SIGINT January 2007 Strategic Mission List,http://www.nytimes.com/2013/11/03/world/no-morsel-too-minuscule-for-all-consuming-nsa.html,NY Times
11/1/13,Corporate FAA Reporting Metrics,http://www.theguardian.com/world/2013/nov/01/nsa-data-collection-tech-firms,Guardian
10/30/13,MUSCULAR slide 'Current Efforts on Google',http://www.washingtonpost.com/world/national-security/nsa-infiltrates-links-to-yahoo-google-data-centers-worldwide-snowden-documents-say/2013/10/30/e51d661e-4166-11e3-8b74-d89d714ca4dd_story.html,Washington Post
10/30/13,"Slides on MUSCULAR program possibly from February 28, 2013",http://www.washingtonpost.com/world/national-security/nsa-infiltrates-links-to-yahoo-google-data-centers-worldwide-snowden-documents-say/2013/10/30/e51d661e-4166-11e3-8b74-d89d714ca4dd_story.html,Washington Post
10/28/13,Graphic showing phone calls intercepted in Spain December 2012,http://www.elmundo.es/espana/2013/10/28/526dcbad61fd3d07678b456b.html,El Mundo
10/27/13,NSA SCS Slides on embassy spying (slides 3-6),http://www.spiegel.de/international/germany/cover-story-how-nsa-spied-on-merkel-cell-phone-from-berlin-embassy-a-930205.html,Der Spiegel
10/25/13,"Close Access Sigads September 10, 2010 (listing French Embassy)",http://www.lemonde.fr/technologies/article/2013/10/22/the-nsa-wiretapped-french-diplomats-in-the-us_3500733_651865.html,Le Monde
10/25/13,"Cable regarding cyber attacks on French Presidential Network April 12, 2013",http://www.lemonde.fr/technologies/article/2013/10/22/the-nsa-wiretapped-french-diplomats-in-the-us_3500733_651865.html,Le Monde
10/24/13,"NSA memo to Signals Intelligence Division (SID) staff October 27, 2006 regarding monitoring of phones of world leaders",http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls,Guardian
10/22/13,Prism April 2013,http://www.lemonde.fr/international/article/2013/10/24/affaire-prism-une-ligne-rouge-a-ete-franchie-denonce-la-cnil_3501948_3210.html,Le Monde
10/21/13,NSA PRISM slide undated - alcatel / wanadoo,http://www.lemonde.fr/technologies/article/2013/10/21/france-in-the-nsa-s-crosshair-phone-networks-under-surveillance_3499741_651865.html,Le Monde
10/21/13,Boundless Informant France,http://www.lemonde.fr/technologies/article/2013/10/21/france-in-the-nsa-s-crosshair-phone-networks-under-surveillance_3499741_651865.html,Le Monde
10/20/13,"NSA Cable dated November 10, 2010 discussing hacking of Mexican President's email",http://www.spiegel.de/international/world/nsa-hacked-email-account-of-mexican-president-a-928817.html,Der Spiegel
10/14/13,Intellipedia entry - Special Source Organization (SSO) Collection Optimization Overview,http://www.washingtonpost.com/world/national-security/nsa-collects-millions-of-e-mail-address-books-globally/2013/10/14/8e58b5be-34f9-11e3-80c6-7e6dd8d22d8f_story.html,Washington Post
10/14/13,NSA Special Source Organization (SSO) Slides on Content Optimization - Address Books (SCISSORS),http://www.washingtonpost.com/world/national-security/nsa-collects-millions-of-e-mail-address-books-globally/2013/10/14/8e58b5be-34f9-11e3-80c6-7e6dd8d22d8f_story.html,Washington Post
10/14/13,NSA Special Source Organization (SSO) slides on Content Acquisition Optimization,http://www.washingtonpost.com/world/national-security/nsa-collects-millions-of-e-mail-address-books-globally/2013/10/14/8e58b5be-34f9-11e3-80c6-7e6dd8d22d8f_story.html,Washington Post
10/6/13,Presentation on Brazilian Ministry of Mines and Energy,http://g1.globo.com/fantastico/noticia/2013/10/american-and-canadian-spies-target-brazilian-energy-and-mining-ministry.html,O Globo Fantastico
10/4/13,Tor Stinks Presentation June 2012,http://www.theguardian.com/world/2013/oct/04/nsa-gchq-attack-tor-network-encryption,Guardian
10/4/13,"Peeling Back the Layers of Tor with Egotistical Giraffe January 8, 2007",http://www.theguardian.com/world/2013/oct/04/nsa-gchq-attack-tor-network-encryption,Guardian
10/4/13,Types of IAT (how Tor works),http://www.theguardian.com/world/2013/oct/04/nsa-gchq-attack-tor-network-encryption,Guardian
10/4/13,NSA Notes from talk on Tor by Roger Dingledine November 2007,http://articles.washingtonpost.com/2013-10-04/world/42704372_1_ramp-statistics-steganography,Washington Post
10/4/13,NSA Cryptanalysis and Exploitation Services Report on TOR 2006,http://js.washingtonpost.com/world/national-security/secret-nsa-documents-show-campaign-against-tor-encrypted-network/2013/10/04/610f08b6-2d05-11e3-8ade-a1f23cda135e_story.html,Washington Post
10/4/13,GCHQ Mullenize,http://js.washingtonpost.com/world/national-security/secret-nsa-documents-show-campaign-against-tor-encrypted-network/2013/10/04/610f08b6-2d05-11e3-8ade-a1f23cda135e_story.html,Washington Post
9/28/13,"NSA memo from January 3, 2011 on contact chaining",http://www.nytimes.com/2013/09/29/us/nsa-examines-social-networks-of-us-citizens.html,NY Times
9/28/13,Slide on contact chaining (SYANPSE),http://www.nytimes.com/2013/09/29/us/nsa-examines-social-networks-of-us-citizens.html,NY Times
9/20/13,GCHQ Slides on Belgacom,http://www.spiegel.de/international/europe/british-spy-agency-gchq-hacked-belgian-telecoms-firm-a-923406.html,Der Spiegel
9/16/13,NSA Network Analysis Center 2010 SIGDEV Conference on credit card authorization network mapping,http://www.spiegel.de/international/world/how-the-nsa-spies-on-international-bank-transactions-a-922430.html,Der Spiegel
9/11/13,Israel Sharing,http://www.theguardian.com/world/2013/sep/11/nsa-americans-personal-data-israel-documents,Guardian
9/9/13,NSA slides on smartphones,http://www.theguardian.com/world/2013/sep/05/nsa-gchq-encryption-codes-security,Der Spiegel
9/8/13,Stormbrew TV,http://g1.globo.com/fantastico/noticia/2013/09/nsa-documents-show-united-states-spied-brazilian-oil-giant.html,O Globo Fantastico
9/8/13,NSA slides on Petrobras and private networks,http://g1.globo.com/fantastico/noticia/2013/09/nsa-documents-show-united-states-spied-brazilian-oil-giant.html,O Globo Fantastico
9/5/13,"NSA Classification Guide for Cryptanalysis from September 13, 2005",http://www.theguardian.com/world/2013/sep/05/nsa-gchq-encryption-codes-security,Guardian
9/5/13,NSA SIGINT Enabling Project Description - engaging companies to covertly leverage product designs (no date),http://www.theguardian.com/world/2013/sep/05/nsa-gchq-encryption-codes-security,Guardian
9/5/13,"Project Bullrun Description June 16, 2010",http://www.theguardian.com/world/2013/sep/05/nsa-gchq-encryption-codes-security,Guardian
9/3/13,SATC slides Mexico and Brazil Case Studies,http://g1.globo.com/fantastico/noticia/2013/09/veja-os-documentos-ultrassecretos-que-comprovam-espionagem-dilma.html,O Globo Fantastico
9/1/13,NSA document dated June 2010 (not released) discussing targeting of French Foreign Ministry,http://www.spiegel.de/international/world/nsa-targeted-french-foreign-ministry-a-919693.html,Der Spiegel
8/31/13,"NSA document dated March 23, 2006 (not released) showing that Al Jazeera was surveilled",http://www.spiegel.de/international/world/nsa-spied-on-al-jazeera-communications-snowden-document-a-919681.html,Der Spiegel
8/30/13,FY 2013 Congressional Budget Summary February 2012 National Intelligence Program Summary ('black budget'),http://www.washingtonpost.com/world/national-security/black-budget-summary-details-us-spy-networks-successes-failures-and-objectives/2013/08/29/7e57bb78-10ab-11e3-8cdd-bcdc09410972_story.html,Washington Post
8/23/13,Prism Payments,http://www.theguardian.com/world/2013/aug/23/nsa-prism-costs-tech-companies-paid,Guardian
8/16/13,"'So You Got a US Person?' training slide November 8, 2011",http://www.washingtonpost.com/world/national-security/nsa-broke-privacy-rules-thousands-of-times-per-year-audit-finds/2013/08/15/3310e554-05ca-11e3-a07f-49ddc7417125_story.html,Washington Post
8/16/13,"NSA Signals Intelligence Division (SID) Oversight and Compliance Report May 31, 2012 discussing privacy violations for the preceding year",http://www.washingtonpost.com/world/national-security/nsa-broke-privacy-rules-thousands-of-times-per-year-audit-finds/2013/08/15/3310e554-05ca-11e3-a07f-49ddc7417125_story.html,Washington Post
8/16/13,"NSA Special Source Organization (SSO) news article from October 12, 2011 discussing FISC ruling holding NSA surveillance unconstitutional",http://www.washingtonpost.com/world/national-security/nsa-broke-privacy-rules-thousands-of-times-per-year-audit-finds/2013/08/15/3310e554-05ca-11e3-a07f-49ddc7417125_story.html,Washington Post
8/16/13,NSA Targeting Analyst Rationale slides (undated),http://www.washingtonpost.com/world/national-security/nsa-broke-privacy-rules-thousands-of-times-per-year-audit-finds/2013/08/15/3310e554-05ca-11e3-a07f-49ddc7417125_story.html,Washington Post
8/9/13,NSA Special Source Organization (SSO) glossary on Section 702,http://www.theguardian.com/world/2013/aug/09/nsa-loophole-warrantless-searches-email-calls,Guardian
7/31/13,"NSA Xkeyscore Training Slides Feb 25, 2008",http://www.theguardian.com/world/2013/jul/31/nsa-top-secret-program-online-data,Guardian
7/10/13,PRISM slides (Updated),http://www.washingtonpost.com/wp-srv/special/politics/prism-collection-documents/,Washington Post
6/30/13,Dropmire,http://www.theguardian.com/world/2013/jun/30/nsa-leaks-us-bugging-european-allies,Guardian
6/29/13,PRISM slides ,http://www.washingtonpost.com/wp-srv/special/politics/prism-collection-documents/,Washington Post
6/27/13,"NSA OIG Working Draft Report from March 24, 2009 on Stellar Wind (PSP)",http://www.theguardian.com/world/2013/jun/27/nsa-data-mining-authorised-obama,Guardian
6/27/13,"DOJ Memo from November 20, 2007 Proposing Amendment to DOD procedures to allow NSA to do contact chaining of metadata related to US Persons",http://www.theguardian.com/world/2013/jun/27/nsa-data-mining-authorised-obama,Guardian
6/20/13,"Procedures Used by NSA for Targeting Non-US Persons Reasonably Believed to Be Outside the US to Acquire Foreign Intelligence Pursuant to 702 FISC July 29, 2009",http://www.theguardian.com/world/2013/jun/20/fisa-court-nsa-without-warrant,Guardian
6/20/13,"Minimization Procedures used by NSA in Connection with Data Acquisitions Pursuant to 702 FISC July 29, 2009",http://www.theguardian.com/world/2013/jun/20/fisa-court-nsa-without-warrant,Guardian
6/8/13,PRISM/Upstream explanation slides ,http://www.theguardian.com/world/2013/jun/08/nsa-surveillance-prism-obama-live#block-51b36893e4b0cc6424372292,Guardian
6/8/13,"Boundless Informant Introduction Slides July 13, 2012",http://www.theguardian.com/world/2013/jun/08/nsa-boundless-informant-global-datamining,Guardian
6/8/13,"Boundless Informant Explanation/FAQ Slides September 6, 2012",http://www.theguardian.com/world/2013/jun/08/nsa-boundless-informant-global-datamining,Guardian
6/6/13,PRISM slides ,http://www.washingtonpost.com/wp-srv/special/politics/prism-collection-documents/,Washington Post
6/6/13,NSA collecting phone records of millions of Verizon customers daily,http://www.theguardian.com/world/2013/jun/06/nsa-phone-records-verizon-court-order,Guardian
6/6/13,Verizon Foreign Intelligence Surveillance Court Order,http://www.theguardian.com/world/interactive/2013/jun/06/verizon-telephone-data-court-order,Guardian
